ID;CREDPAY;MEST;CHLICO;DOXODSN;DENRAS
13502;0;2;3;88759,04;86759,04
13506;0;2;1;78116,76;43116,76
31737;0;1;2;81345;78845
31738;0;1;2;152972,5;135472,5
31739;0;1;1;66991;54491
31740;0;1;2;42445,5;39945,5
31741;0;1;4;85168;82668
31742;0;1;3;59485,5;59485,5
31743;0;1;1;77191;77191
31744;0;1;3;95633,5;95633,5
31745;0;1;2;54781;54781
31746;0;1;1;56550,5;55050,5
31747;0;1;2;108579;73579
31748;0;1;4;206690,45;199190,45
31749;0;1;2;140289,34;132789,34
31750;0;1;1;104510,82;104510,82
31751;0;1;4;164867;137367
31752;0;1;3;121235,92;103735,92
31753;0;1;1;42061,15;34561,15
31754;0;1;2;179411;151911
31755;0;1;2;92955,61;90455,61
31756;0;1;2;79873,22;77373,22
31757;0;1;2;91450,87;88950,87
31758;0;1;3;104929,5;92429,5
31759;0;1;2;97988,5;85488,5
31760;0;1;2;80759,5;73259,5
31761;0;1;3;83472;80972
31762;0;1;2;81654,75;74154,75
31763;0;1;2;101838;101838
31764;0;1;2;79736,29;79736,29
31765;0;1;2;55117,24;55117,24
31766;0;1;1;57561,5;57561,5
31767;0;1;2;88235;65235
31768;0;1;5;106472,5;82472,5
31769;0;1;1;45474;44974
31770;0;1;1;63617;63117
31771;0;1;2;137728;131728
31772;0;1;2;87253,5;72253,5
31773;0;1;2;69873;69873
31774;0;1;1;105062,09;97562,09
31775;0;1;1;58513,67;56013,67
31777;0;1;2;110547,5;88047,5
31778;0;1;1;46840,5;44340,5
31779;0;1;2;123298,73;120798,73
31780;0;1;3;97928,35;95428,35
31781;0;1;3;114440,75;91940,75
31782;0;1;3;130546,5;118546,5
31783;0;1;2;114922;108622
31784;0;1;3;135347,5;122347,5
31785;0;1;1;56679;54179
31786;0;1;3;120169,5;112669,5
31787;0;1;2;142413,09;139913,09
31788;0;1;4;80120,5;67620,5
31789;30000;1;2;123679;86179
31790;0;1;2;100339,5;97839,5
31791;0;1;2;53758,35;53758,35
31792;15333;1;4;252608;237275
31793;0;1;4;88547,86;86047,86
31794;0;1;4;52362,65;49862,65
31795;0;1;2;96818,5;94318,5
31796;0;1;2;67097,44;64597,44
31797;0;1;1;42636,66;40136,66
31798;0;1;3;119067,5;116567,5
31799;0;1;1;49920,32;27420,32
31800;0;1;1;57294,14;34794,14
31801;52500;1;4;183977,1;108977,1
31802;0;1;2;118258,99;105758,99
31803;0;1;3;95381,95;67881,95
31804;0;1;1;38852,5;35852,5
31805;0;1;3;99101;97601
31806;3600;1;2;212319;205719
31807;0;1;1;50546,5;50546,5
31808;6810;1;4;94880;84570
31809;0;1;1;29106;23106
31810;0;1;2;32627,67;32627,67
31811;0;1;4;86084,79;86084,79
31812;0;1;1;38763;36763
31813;0;1;6;154870,5;129870,5
31814;0;1;2;109633;88633
31815;0;1;1;47294,5;47294,5
31816;0;1;1;74441;71441
31817;0;1;3;120354;115354
31874;0;1;4;119104;116604
31875;0;1;2;81555,5;69055,5
31876;0;1;4;123908,75;111408,75
31878;0;1;1;49741,35;47241,35
31879;0;1;2;105016,5;105016,5
31880;0;1;1;52812,5;52812,5
31881;0;1;4;93375,5;93375,5
31883;0;1;2;75174,5;66174,5
31893;0;1;2;82346,5;74846,5
31894;0;1;2;54568,75;52068,75
31895;0;1;1;37163,5;34663,5
31897;60000;1;1;207973;147973
31898;0;1;2;68696;68696
31899;0;1;1;50925,5;48925,5
31900;0;1;2;54375,95;51875,95
31901;0;1;2;85070,24;85070,24
31902;0;1;2;105203,9;87703,9
31903;0;1;5;221349,5;203849,5
31904;0;1;3;140229,2;112729,2
31905;0;1;4;147281,21;112281,21
31906;0;1;1;35707,15;33207,15
31907;0;1;1;55636,75;48136,75
31908;0;1;4;398566,6;286066,6
31909;0;1;1;55325,65;52825,65
31910;0;1;1;66090,44;63590,44
31911;0;1;1;77816;69816
31945;0;1;1;56665,5;42665,5
31946;0;1;1;76152,5;62152,5
31947;0;1;3;121213,5;111213,5
31966;0;1;2;108588,5;74588,5
31967;0;1;1;72104,5;50104,5
31968;0;1;1;61625;61625
31991;0;1;2;120375;117875
31992;0;1;1;42032,35;29532,35
31993;0;1;1;73432,82;50932,82
31994;0;1;3;77827,8;75327,8
31995;0;1;1;39750,72;27250,72
31996;0;1;2;99625,5;95625,5
31997;0;1;2;76717,5;69717,5
31998;0;1;2;84546;79546
31999;0;1;1;68294,5;51294,5
32000;0;1;1;52671,5;49671,5
32001;8700;1;3;131479,5;122779,5
32002;0;1;2;90993;95993
32004;0;1;1;27338;24338
32006;0;1;3;81328,93;81328,93
32007;0;1;2;29226,1;29226,1
32008;0;1;1;18883,54;18883,54
32009;0;1;3;49503,25;49503,25
32010;0;1;2;116256;106256
32011;0;1;2;85353;80353
32033;0;1;1;42949;44949
32075;0;1;2;80921,5;80921,5
32076;0;1;4;129461;129461
32077;0;1;1;39134,5;39134,5
32078;0;1;1;62507,5;56507,5
32079;0;1;1;69962;69962
32080;0;1;2;69391;61191
32081;0;1;2;81841,5;81841,5
32082;0;1;2;121517;112417
32083;0;1;1;49341;46841
32084;0;1;3;71566;59066
32085;0;1;1;64373,87;61873,87
32086;0;1;3;108430,5;105930,5
32087;0;1;2;115275;115275
32088;0;1;3;137012,08;127012,08
32089;0;1;2;46728,5;46728,5
32090;0;1;3;73436,82;70936,82
32091;0;1;2;101742,88;99242,88
32092;14400;1;1;93920,68;77020,68
32094;87900;1;2;256629,25;188729,25
32095;0;1;2;86520,6;84020,6
32096;0;1;1;38386,85;35886,85
32097;18000;1;2;70473;52473
32098;0;1;4;148593,8;128593,8
32099;44000;1;2;292998;248998
32100;0;1;3;145725;135725
32101;0;1;2;51498,8;51498,8
32102;0;1;1;74119;71619
32103;0;1;2;66853,46;59353,46
32104;0;1;2;117013,71;114513,71
32106;0;1;2;118787,71;116287,71
32107;0;1;2;77822,31;50322,31
32108;0;1;2;71061,85;43561,85
32109;6000;1;3;177012,66;143512,66
32110;0;1;2;139342,5;125342,5
32111;0;1;2;93398,5;83398,5
32112;47700;1;4;241881;194181
32113;0;1;1;30732;30732
32114;0;1;2;34329,23;34329,23
32115;0;1;3;44518,29;44518,29
32116;0;1;2;104279,5;84279,5
32117;0;1;2;153744,3;144744,3
32118;0;1;2;70461;70461
32119;0;1;1;90368,5;84368,5
32120;0;1;2;110707;103707
32121;0;1;1;90244;87744
32122;0;1;2;93608,65;93608,65
32124;0;1;1;48121,75;48121,75
32125;0;1;3;165059,5;150059,5
32127;0;1;2;57101,05;57101,05
32128;0;1;2;33979;33979
32129;0;1;1;78607,26;76107,26
32130;0;1;4;87646,59;85146,59
32131;0;1;4;92823,82;90323,82
32132;37500;1;4;158466,41;120966,41
32134;0;1;2;83588,5;81088,5
32135;0;1;2;88209,42;86509,42
32136;45000;1;4;120366,89;75366,89
32137;0;1;4;59533,88;59533,88
32179;0;1;3;96220;81220
32181;0;1;1;84986,5;67986,5
32182;0;1;1;53419,5;52419,5
32183;0;1;2;107775,5;92775,5
32184;0;1;2;90504,5;90004,5
32185;0;1;1;51598;48598
32186;0;1;1;52186,7;49686,7
32187;0;1;5;247572,41;245072,41
32188;0;1;1;73447,45;65947,45
32189;0;1;3;415903,04;388403,04
32190;0;1;4;178567,21;156067,21
32191;0;1;2;155237,49;132737,49
32192;0;1;1;62898;50398
32193;0;1;1;61308,21;53808,21
32194;0;1;3;114979,5;114979,5
32195;0;1;3;101426,5;101426,5
32196;0;1;2;112453;102453
32197;0;1;3;88028,2;88028,2
32198;0;1;2;84456;81956
32199;0;1;1;49375,5;46875,5
32200;0;1;1;73546,5;68546,5
32201;0;1;2;83747,5;83747,5
32202;0;1;1;38719,5;38719,5
32203;0;1;2;70892;70892
32204;0;1;1;71299;71299
32205;0;1;2;121652,5;121652,5
32206;0;1;1;80586,5;80586,5
32207;0;1;1;25980,25;25980,25
32208;0;1;3;39482,76;39482,76
32209;0;1;4;252787,5;205787,5
32211;0;1;2;99184;96184
32213;0;1;3;97346,5;96346,5
32221;0;1;1;65576,5;59576,5
32222;0;1;2;82909,5;67909,5
32223;0;1;3;79020,5;75020,5
32224;0;1;1;52853;46853
32225;0;1;2;60058,43;60058,43
32227;0;1;2;58301,49;58301,49
32228;0;1;3;190603,18;218103,18
32230;0;1;1;37493,7;43493,7
32231;0;1;2;72173,67;72173,67
32232;0;1;1;95713,19;83213,19
32233;0;1;2;77780,07;70280,07
32234;0;1;1;45508,97;43008,97
32235;0;1;3;101340,96;93840,96
32236;0;1;1;70576;67576
32237;0;1;2;86493;82493
32238;0;1;3;103535;94135
32239;0;1;2;94797,5;88997,5
32240;0;1;3;179179,5;170179,5
32241;0;1;3;113181;101181
32242;0;1;1;35675,5;33175,5
32243;0;1;1;48672,5;48672,5
32244;0;1;2;104877,5;104877,5
32245;0;1;2;73027,5;73027,5
32247;0;1;2;55856;55856
32250;0;1;2;31005,49;31005,49
32251;0;1;2;52951,76;52951,76
32252;0;1;2;37780,96;37780,96
32253;0;1;1;63151,5;58151,5
32254;0;1;4;159420,5;109420,5
32255;0;1;4;106105,5;96105,5
32256;0;1;1;73792,5;85292,5
32271;0;1;2;38250,08;38250,08
32272;0;1;1;45008,5;45008,5
32274;61500;1;4;144766;83266
32275;0;1;2;44161;44161
32276;0;1;2;64252,5;64252,5
32277;0;1;3;99244,5;86244,5
32278;0;1;1;43426;42926
32279;0;1;3;109759;90759
32280;18000;1;2;98838;66838
32281;0;1;3;109552,69;109552,69
32282;0;1;2;75132,91;75132,91
32283;0;1;2;150553,8;128053,8
32284;0;1;3;105407,6;92907,6
32285;0;1;3;121332,88;103832,88
32286;0;1;1;68251,1;65751,1
32287;0;1;1;53629,61;51129,61
32290;0;1;2;79643,29;72143,29
32291;0;1;3;133248,35;125748,35
32293;0;1;2;68179,05;65679,05
32294;0;1;4;111200,55;108700,55
32295;0;1;2;82564;65564
32296;0;1;2;115980;83980
32297;75000;1;1;154110,32;79110,32
32298;0;1;3;173319;170819
32299;0;1;1;70856,8;63356,8
32300;0;1;2;135065,5;127565,5
32301;0;1;3;147805,86;135305,86
32302;0;1;1;208266,15;84796,15
32303;0;1;2;74255,31;66755,31
32304;0;1;1;46042,25;43542,25
32305;0;1;1;48335,34;40835,34
32306;0;1;2;153950,27;141450,27
32307;0;1;3;161965,5;131965,5
32308;0;1;2;77734;72734
32309;0;1;1;40190;40190
32310;0;1;3;130958;120958
32311;0;1;2;80095;74095
32312;0;1;1;67236;62236
32313;0;1;1;75713,5;69713,5
32314;0;1;2;118099;109099
32315;0;1;2;72769;68769
32316;0;1;2;103965,5;91965,5
32317;0;1;1;40746,2;38246,2
32319;45000;1;2;139437;91937
32320;0;1;1;45416,5;42916,5
32322;0;1;1;37675,8;37675,8
32323;61600;1;4;282064;220464
32324;0;1;2;110486,59;110486,59
32326;0;1;2;69212,5;69212,5
32328;0;1;1;43358,55;40858,55
32329;0;1;4;120280,84;117780,84
32330;0;1;4;129559,1;107059,1
32331;0;1;2;98125,08;98125,08
32332;0;1;1;51332,44;43832,44
32335;0;1;1;89795;86795
32336;0;1;2;244935,5;218935,5
32337;0;1;4;132840,5;129840,5
32338;0;1;2;116904,5;114904,5
32339;0;1;3;90722,5;78222,5
32340;0;1;3;100911,5;88411,5
32341;0;1;2;92574,73;92574,73
32342;0;1;2;80761,5;78261,5
32343;0;1;4;121652;114152
32344;0;1;2;44588,5;42088,5
32345;0;1;2;73048;70548
32346;0;1;3;68875,2;66375,2
32347;0;1;1;27095,5;27095,5
32348;0;1;2;38457;38457
32349;0;1;2;88860;88860
32351;0;1;2;82463;74463
32352;0;1;2;86784;77784
32353;0;1;2;69648;68848
32355;0;1;3;106090,2;106090,2
32356;0;1;1;52908;52908
32357;0;1;2;100975,05;100975,05
32358;0;1;2;45322,71;45322,71
32359;0;1;3;140188,15;140188,15
32360;0;1;2;94714,65;92214,65
32361;0;1;3;88216,47;85716,47
32362;21000;1;3;154583;131083
32363;0;1;1;48454,77;30954,77
32366;0;1;2;66259,15;58759,15
32367;0;1;1;36188,72;28688,72
32368;0;1;2;168402,05;133402,05
32369;0;1;4;144059,12;126559,12
32370;15000;1;2;144936,5;104936,5
32373;0;1;1;52902,5;50902,5
32374;0;1;3;110899;105899
32375;0;1;1;34174,72;34174,72
32376;0;1;1;58855,88;58855,88
32377;0;1;3;53994,81;53994,81
32379;0;1;2;82747,73;82747,73
32380;0;1;2;104269,32;91769,32
32381;0;1;2;98917;86417
32382;0;1;3;145280;117780
32383;0;1;1;60584,51;43084,51
32384;0;1;2;78886,69;71386,69
32387;0;1;2;79882,54;77382,54
32388;0;1;3;104480,39;101980,39
32389;0;1;4;100544,01;98044,01
32390;0;1;1;82159,5;66159,5
32391;0;1;1;65595;65595
32392;0;1;1;42858,5;38858,5
32393;0;1;2;95936;92936
32394;0;1;2;134452;119452
32395;0;1;2;128696,5;113696,5
32397;54000;1;4;156198;99698
32398;0;1;4;95422,25;85422,25
32399;0;1;2;97378;94878
32400;0;1;2;91102,5;88602,5
32402;0;1;3;103023,5;90523,5
32405;0;1;2;52429,5;52429,5
32406;0;1;1;86931;86931
32407;0;1;3;84614,5;84614,5
32408;0;1;3;107904;107904
32409;0;1;3;109678,5;94678,5
32410;0;1;1;52673,8;50173,8
32411;0;1;1;46681,1;44181,1
32412;0;1;1;77988,25;77988,25
32414;0;1;2;39538,45;37038,45
32415;0;1;3;88291,18;88291,18
32416;0;1;1;242784,91;270284,91
32417;0;1;1;217761,24;205261,24
32418;0;1;2;106755,35;89255,35
32419;0;1;2;93599,98;81099,98
32421;0;1;2;75698,16;58198,16
32422;0;1;2;126845,5;90845,5
32423;0;1;2;76394;72394
32424;0;1;2;84016,24;84016,24
32425;0;1;2;107286;101286
32426;0;1;2;120018,5;110018,5
32427;0;1;2;83707;81207
32428;0;1;1;104633,4;104633,4
32429;16366;1;2;199177,51;182811,51
32430;0;1;4;93823,76;91323,76
32431;0;1;4;106022,93;103522,93
32432;0;1;4;105854,94;103354,94
32433;0;1;2;95955,01;68455,01
32473;53400;1;3;144690,28;78790,28
32474;0;1;4;88479;68479
32475;0;1;4;157453,5;137453,5
32476;0;1;2;72444;62444
32477;0;1;3;142702,5;130702,5
32478;0;1;3;123026,5;115026,5
32479;0;1;2;56805,5;56805,5
32480;0;1;3;111917,25;111917,25
32481;0;1;2;100340,5;100340,5
32482;0;1;2;82963;81463
32483;0;1;2;163988,5;173988,5
32484;15000;1;4;95063,79;80063,79
32485;0;1;3;75384,18;75384,18
32486;0;1;3;94715;94715
32487;0;1;1;23952,04;23952,04
32488;0;1;2;53949,4;53949,4
32489;0;1;4;83859,2;83859,2
32493;0;1;2;97668,5;87668,5
32494;0;1;3;148804;141804
32495;0;1;4;222914,5;184914,5
32496;0;1;3;146365;140365
32498;0;1;3;149469;138469
32500;0;1;3;115675;110675
32502;0;1;1;56524,5;54024,5
32503;0;1;2;63872,5;61372,5
32504;0;1;3;150688;143188
32506;0;1;2;71245,06;68745,06
32507;0;1;1;46180,2;46180,2
32508;0;1;3;141084,37;131084,37
32511;0;1;2;80166,5;72666,5
32512;0;1;3;118970,89;116470,89
32513;0;1;4;100038,81;92538,81
32561;0;1;1;68308;64308
32574;0;1;4;98205,29;88205,29
32584;0;1;1;25011,11;25011,11
32592;0;1;2;89864,5;70864,5
32625;0;1;2;91768,64;89268,64
32629;0;1;1;49261,93;46761,93
32632;0;1;1;42401;38401
32633;0;1;1;46436,5;43736,5
32643;0;1;1;76671,5;61671,5
32653;0;1;4;111671,88;109171,88
32665;0;1;3;140849,55;140849,55
32707;0;1;1;52015,85;52015,85
32710;0;1;1;49357;47357
32712;0;1;2;71686;68686
32716;21000;1;3;120409;99409
32720;0;1;1;37230;37230
32736;0;1;1;79855;54855
32744;0;1;2;92346;87346
32749;0;1;3;87257,2;84757,2
32752;0;1;2;129721,5;129721,5
32768;0;1;1;42816;40816
32769;0;1;3;138237,5;130237,5
32775;0;1;2;168411,5;152411,5
32881;16500;1;4;88466,82;71966,82
32883;0;1;2;51069,64;51069,64
32887;0;1;2;75322,5;75322,5
32919;0;1;3;97905,52;85405,52
32922;0;1;3;100259,37;92759,37
32948;49674;1;3;188547,8;138873,8
32963;0;1;2;60502;65502
32981;0;1;1;67408,6;64908,6
32985;0;1;2;87076,5;87076,5
32986;0;1;4;170305;165305
32989;0;1;2;142513;133013
32990;0;1;4;203493;191493
32991;0;1;3;123372,5;116372,5
32994;0;1;2;66047;63547
32995;0;1;2;78822,9;76322,9
32996;0;1;2;120670;118170
32997;0;1;2;42926,65;42926,65
33000;0;1;4;133962,9;133962,9
33006;0;1;2;87032,52;79532,52
33009;0;1;2;81942;68942
33010;0;1;2;69534,5;64534,5
33011;0;1;2;67505;63505
33015;0;1;3;114566;114566
33017;0;1;1;16978,13;16978,13
33018;0;1;2;45994,62;45994,62
33019;0;1;2;62623,11;62623,11
33021;0;1;2;103010;78010
33023;0;1;2;106054,5;93054,5
33024;0;1;2;84431;70431
33106;0;1;1;83110,45;48110,45
33326;0;1;1;59214,19;51714,19
33330;0;1;2;97532,5;77532,5
33335;18000;1;2;92180,5;74180,5
33337;0;1;3;73025,13;73025,13
31818;0;2;2;102400,5;87400,5
31819;0;2;1;150720,5;142720,5
31820;0;2;3;92945;92945
31821;0;2;4;149494,5;129494,5
31822;0;2;4;102024;102024
31823;0;2;2;64603,5;64603,5
31824;0;2;1;27047,5;24547,5
31825;0;2;3;101842,5;101842,5
31826;0;2;4;145440;132940
31827;153000;2;3;281512;126012
31828;13800;2;2;154648,5;128348,5
31829;23000;2;3;139117,5;108617,5
31830;66000;2;2;209508;141008
31831;22700;2;2;135976;110776
31832;7920;2;1;70407,59;39987,59
31833;0;2;3;151973,76;149473,76
31834;0;2;3;66273,5;66273,5
31835;0;2;4;64016,5;64016,5
31836;16500;2;4;85807;59307
31837;36000;2;3;321164,5;270164,5
31838;3000;2;3;178121;100121
31839;0;2;1;39775;54775
31840;0;2;1;47840,3;45340,3
31841;0;2;3;129451,4;116951,4
31842;0;2;1;39804,3;37304,3
31843;0;2;2;106892,1;104392,1
31844;0;2;1;33771,8;31271,8
31845;0;2;3;69577,9;67077,9
31846;0;2;2;74912;72412
31847;0;2;3;73042,7;73042,7
31848;0;2;4;111567,8;111567,8
31849;0;2;2;42598,25;42598,25
31850;0;2;3;91109,43;91109,43
31851;0;2;1;34293;34293
31852;0;2;4;40994,5;38494,5
31853;0;2;3;40094,5;37594,5
31854;0;2;3;77791;77791
31855;0;2;2;79458,5;79458,5
31856;0;2;3;91459,5;91459,5
31857;0;2;2;76530,5;76530,5
31858;0;2;1;65470;65470
31859;0;2;1;57534;57534
31860;0;2;2;55941,5;55941,5
31861;0;2;1;70268,5;67768,5
31862;0;2;2;82562;80062
31863;7000;2;3;145300,5;135800,5
31864;36000;2;3;128658,5;90158,5
31865;15116;2;2;48937,85;121321,85
31866;165000;2;2;381512;204012
31867;82000;2;5;290981;196481
31868;38890;2;4;257011,1;190621,1
31869;0;2;4;103510,5;101010,5
31870;0;2;3;56332,5;53832,5
31871;0;2;2;66857,5;64357,5
31872;3730;2;2;37404;53174
31873;0;2;2;120752;75752
31884;0;2;1;31252,5;31252,5
31885;0;2;3;82623,5;75123,5
31886;0;2;4;58196,48;50696,48
31887;0;2;1;71360,5;68860,5
31888;0;2;1;41420,5;45920,5
31889;23614;2;1;82949;63335
31890;0;2;3;157576;145076
31892;0;2;3;100803;95803
31912;2000;2;2;80139,5;75639,5
31913;9000;2;3;66072,5;54572,5
31914;0;2;2;174312,5;249312,5
31915;23100;2;3;176114;140514
31916;0;2;2;32432,5;32432,5
31917;0;2;2;27336,5;27336,5
31918;0;2;4;98365;80865
31919;8100;2;2;76239,27;68139,27
31920;0;2;4;78765,5;78765,5
31921;0;2;2;57455;49955
31922;22500;2;2;137043;117043
31923;0;2;3;121442;103942
31924;0;2;1;47292;44792
31925;0;2;2;83116,5;80616,5
31926;0;2;2;50434;47934
31927;0;2;1;33598,5;33598,5
31928;0;2;2;110453;110453
31929;0;2;4;90633;90633
31930;0;2;2;56702,5;56702,5
31931;0;2;2;56372;56372
31934;30300;2;4;253844,5;213544,5
31935;0;2;4;125862,5;125862,5
31936;0;2;2;69033,5;69033,5
31939;118800;2;2;347184;200884
31940;0;2;1;131563,5;114063,5
31941;0;2;2;47235,5;47235,5
31942;66000;2;3;155731,5;119731,5
31943;27000;2;3;128555,93;101555,93
31944;0;2;1;59473,49;59473,49
31949;0;2;2;102384;87384
31951;0;2;2;67625;67625
31952;0;2;4;71030,5;71030,5
31953;0;2;2;70089,5;70089,5
31954;0;2;2;104747,5;97247,5
31955;0;2;3;152523,4;150023,4
31956;6300;2;2;98332;79532
31957;10500;2;3;77342;64342
31958;0;2;3;158275,5;150775,5
31960;27000;2;1;60234,5;30734,5
31961;0;2;1;45140,49;42640,49
31963;0;2;2;127384,77;119884,77
31964;0;2;2;96769,14;61769,14
31965;21300;2;5;97907,5;76607,5
31969;0;2;2;57644;55644
31970;0;2;2;24284;24284
31971;0;2;2;75654;73154
31972;0;2;2;111489,5;103989,5
31973;42150;2;2;226867;182217
31974;0;2;1;34269,08;31769,08
31975;0;2;2;64054,69;56554,69
31976;0;2;2;64055,46;51555,46
31977;6000;2;2;118102,61;125602,61
31978;0;2;5;131131,45;131131,45
31979;0;2;4;58283;58283
31980;0;2;1;49425,5;37925,5
31981;0;2;1;41906,5;41906,5
31982;0;2;6;135297;115297
31983;0;2;1;46013,5;31013,5
31984;0;2;2;98296,5;88296,5
31985;0;2;3;95020,4;92520,4
31987;0;2;5;117447,82;99947,82
31988;80883;2;3;209806;126423
31989;6200;2;3;94569,5;89369,5
31990;0;2;1;50393;49893
32012;0;2;2;78417,05;78417,05
32013;0;2;2;78984,85;78984,85
32015;0;2;2;63986,5;63986,5
32016;0;2;3;82221,5;82221,5
32017;0;2;1;24487,9;24487,9
32018;0;2;2;42627,5;35127,5
32020;0;2;2;49096;21596
32021;15000;2;4;157629,5;142629,5
32022;0;2;3;89518,5;89518,5
32023;0;2;4;112166,5;109666,5
32024;0;2;1;70143;70143
32025;0;2;1;63155;63155
32026;0;2;3;98960,56;96460,56
32027;23700;2;2;331157,28;304957,28
32028;36780;2;2;246961;192681
32029;12000;2;2;104498,6;84998,6
32030;18000;2;5;181475;155975
32031;0;2;3;90782,5;90782,5
32032;0;2;3;54592;54592
32034;0;2;1;80393,5;70393,5
32035;0;2;4;122534,5;104534,5
32036;0;2;1;164024;161524
32037;0;2;3;106358;93858
32039;0;2;4;78274,78;70774,78
32040;28200;2;2;179281,85;148581,85
32041;24000;2;3;120086,5;93586,5
32042;0;2;2;125678,5;118178,5
32045;30000;2;3;143951,25;113951,25
32046;0;2;1;57799,5;57799,5
32047;0;2;2;57182,5;47182,5
32048;0;2;2;93450,1;85950,1
32050;0;2;4;112272;109772
32051;0;2;1;47830,09;45330,09
32052;0;2;4;121030;118530
32053;0;2;4;117805;115305
32054;0;2;1;43455,86;40955,86
32055;0;2;2;151561,31;106561,31
32056;0;2;2;119298,42;106798,42
32057;0;2;3;134590;99590
32058;40500;2;2;134959,5;94459,5
32059;0;2;2;98594,5;98594,5
32060;0;2;2;85109,5;70109,5
32061;0;2;3;43837,5;43837,5
32062;66000;2;2;121246,5;55246,5
32063;21000;2;1;53343,5;32343,5
32065;0;2;3;71693,5;61693,5
32066;0;2;4;73673,2;71173,2
32067;0;2;3;49547,15;47047,15
32068;0;2;1;48163,8;45663,8
32069;0;2;2;60857,1;58357,1
32070;0;2;3;116352,4;108852,4
32072;0;2;2;48341,1;45841,1
32073;0;2;1;62084;59584
32074;0;2;4;79312;76812
32138;51000;2;2;145580,5;87080,5
32139;0;2;2;93288,65;65788,65
32140;9000;2;4;152798,63;116298,63
32141;46500;2;2;153405;106905
32142;23400;2;2;87522,5;64122,5
32143;86000;2;4;319377;233377
32144;0;2;2;51794,35;49294,35
32145;0;2;4;97355;94855
32146;100000;2;4;218839,5;116339,5
32147;0;2;1;62589;60089
32148;0;2;2;72520;70020
32149;0;2;4;94861,35;94861,35
32150;0;2;2;41396,5;33896,5
32151;0;2;5;36072;33572
32152;0;2;1;20296,5;20296,5
32153;0;2;2;48854;48854
32155;0;2;3;89519;89519
32156;0;2;2;129080;129080
32158;10500;2;4;229700;219200
32159;0;2;2;60810,3;60810,3
32161;0;2;4;75702;73202
32162;0;2;2;136570,5;129070,5
32163;0;2;5;73463,5;73463,5
32164;0;2;2;68219,5;68219,5
32165;0;2;2;62413;62413
32166;0;2;3;30759;30759
32167;0;2;1;45202,5;45202,5
32168;0;2;3;70127,5;70127,5
32169;0;2;1;45052,29;45052,29
32170;0;2;2;110813;98313
32171;0;2;4;116602;114102
32172;0;2;1;49690,75;49690,75
32173;0;2;4;105640,9;98140,9
32176;5400;2;1;56743,5;50843,5
32214;0;2;1;47841,5;43841,5
32216;0;2;2;44274,5;44274,5
32217;0;2;2;35488;35488
32218;0;2;1;39210,5;39210,5
32219;0;2;3;79410;76910
32220;19500;2;4;94033;74533
32257;0;2;3;114175,5;110175,5
32258;0;2;4;102701;95701
32259;0;2;2;89644;77644
32260;0;2;1;110318;85318
32261;0;2;1;46078,5;46078,5
32262;0;2;2;71611,5;63611,5
32263;24000;2;2;77087,5;53087,5
32264;0;2;2;59093,5;59093,5
32265;0;2;4;61497,5;61497,5
32266;0;2;2;34593;34593
32267;0;2;3;59414,5;59414,5
32268;0;2;3;55680,5;53180,5
32269;81932;2;3;336993,32;252561,32
32270;0;2;2;71083,31;53583,31
32434;45000;2;2;92344,5;47344,5
32436;25000;2;3;100240,5;75240,5
32438;3000;2;3;115265;112265
32439;7600;2;2;48150;40550
32440;0;2;2;172180,5;87180,5
32441;0;2;2;92459;77459
32442;0;2;1;112513,5;57513,5
32443;0;2;2;132055,5;112055,5
32444;0;2;4;139980,5;137480,5
32445;0;2;1;33872,8;31372,8
32448;46224;2;1;153630,55;104906,55
32449;0;2;2;76475,6;76475,6
32450;0;2;2;36272,5;33772,5
32451;0;2;2;38646;36146
32452;0;2;3;55803,5;53303,5
32453;0;2;2;70483;70483
32454;0;2;2;123200;123200
32455;0;2;4;155740;135740
32456;24000;2;2;131194;107194
32457;24000;2;2;141196;117196
32458;0;2;4;170461;155461
32459;0;2;2;112563;112563
32460;0;2;4;167385;167385
